id,bedrooms,price,reviews_per_month
8788046,1,80.00,0.89
1677459,1,27.00,0.10
16319865,2,95.00,0.32
8883924,0,55.00,4.45
2234504,1,45.00,2.34
14620838,0,60.00,4.12
9836719,1,110.00,3.05
820642,2,95.00,1.80
8916748,1,50.00,0.13
661688,1,28.00,1.39
14585649,3,110.00,1.73
205199,0,85.00,3.27
11666952,1,28.00,
12394996,1,85.00,0.34
13600346,1,75.00,1.08
13410810,1,60.00,
13410816,2,89.00,0.52
16523780,1,119.00,
17013128,0,69.00,0.48
15861395,1,250.00,
12617348,1,70.00,1.14
16226754,1,45.00,2.16
5402360,1,44.00,1.11
16908402,2,75.00,
3580425,1,40.00,1.09
3381765,1,90.00,0.63
17062319,1,25.00,1.43
18071571,1,35.00,
4825647,2,95.00,0.25
14172868,1,40.00,
13474394,2,65.00,1.64
14260841,1,150.00,0.15
12683067,2,60.00,1.50
16385911,1,60.00,0.82
17076430,1,70.00,4.80
13510600,0,70.00,0.65
170750,2,90.00,2.76
15342321,1,55.00,1.81
10031358,2,130.00,4.36
6920919,0,55.00,4.79
4884425,1,43.00,4.26
5544738,1,48.00,3.25
13341044,1,43.00,3.47
4491501,1,40.00,0.35
6490154,1,62.00,0.21
10132321,2,44.00,0.72
12421167,2,90.00,3.29
15244175,1,60.00,0.16
14326680,1,80.00,0.63
821339,1,80.00,0.05
13233572,1,36.00,0.78
1065714,2,70.00,4.41
5636221,1,17.00,1.12
13719015,1,39.00,0.44
12032976,1,100.00,0.27
18029527,1,68.00,
821389,1,80.00,0.37
16687730,2,90.00,2.47
11864191,3,125.00,5.20
18092575,1,40.00,
13343704,1,28.00,3.46
15997925,1,40.00,2.84
13725564,2,140.00,0.44
1839669,2,89.00,0.89
821410,1,70.00,0.61
7508562,1,50.00,0.99
15894736,0,70.00,3.40
7412769,0,25.00,0.78
17971437,2,90.00,
2136172,3,120.00,0.23
891924,1,54.00,1.37
18083684,1,30.00,
1973330,2,500.00,0.52
9182287,1,26.00,4.51
16358501,1,69.00,2.50
18071579,2,260.00,
2527911,0,60.00,2.53
13737122,1,70.00,1.76
821586,1,40.00,0.05
15375526,0,55.00,5.38
9076910,1,79.00,4.12
9804971,1,35.00,7.52
13964042,1,20.00,
9936104,1,35.00,0.65
14327018,1,90.00,0.25
15602465,0,50.00,0.54
9645958,7,399.00,1.20
13898576,0,40.00,2.20
10704636,1,35.00,
2769730,6,120.00,2.14
18027452,1,22.00,
14319982,4,265.00,2.07
13502986,1,40.00,3.80
8953315,2,75.00,0.66
15597974,1,27.00,3.77
13664679,1,88.00,1.90
4381267,0,35.00,2.32
17269163,1,35.00,0.60
13234093,1,85.00,
4693510,0,70.00,1.35
11703355,1,87.00,1.87
18027594,1,23.00,
695909,3,95.00,1.61
17182657,2,77.00,4.29
17433087,1,63.00,1.71
847816,1,26.00,0.54
925339,2,80.00,1.94
16192711,1,57.00,5.00
2299045,1,69.00,2.74
1610859,,45.00,6.54
11670736,2,42.00,2.96
16450104,1,40.00,2.16
16416864,1,30.00,
17503479,1,30.00,
11670784,1,81.00,0.63
15802163,1,300.00,
16356619,1,45.00,5.19
6849114,1,72.00,0.94
529622,2,95.00,3.28
16162644,1,68.00,
10327338,1,47.00,2.55
12066653,1,35.00,5.68
540774,2,90.00,0.50
9044602,2,60.00,2.00
17632114,0,68.00,
17402741,1,22.00,7.67
6397813,6,150.00,2.89
8197447,1,50.00,6.22
14189231,1,30.00,3.25
13604243,1,45.00,0.92
13632193,2,105.00,1.90
928920,1,65.00,3.53
11313107,1,50.00,5.75
15434474,2,130.00,4.29
17337315,1,60.00,4
354838,2,70.00,0.61
17335032,1,23.00,
17259180,1,60.00,5.63
17309712,2,70.00,1
16424987,1,30.00,
5639184,6,25.00,0.13
14226958,1,85.00,0.42
923140,2,110.00,1.76
11771955,1,45.00,3.01
13501235,1,43.00,2.91
6037566,1,24.00,0.31
4064067,1,40.00,1.36
13407804,1,50.00,0.22
14458976,1,125.00,0.33
15404143,1,80.00,
13665156,1,35.00,2.14
17440952,1,45.00,4.29
14325398,1,55.00,1.80
16982228,3,120.00,0.86
12883625,0,35.00,4.29
4890942,1,70.00,0.33
16061629,1,25.00,8.61
17244583,1,50.00,1.67
3413779,1,70.00,0.05
16584008,1,35.00,1.17
14706817,1,35.00,2.52
15699351,1,35.00,0.71
16024684,2,95.00,2.94
18030968,2,75.00,
1777907,3,73.00,8.31
7830150,1,45.00,3.20
5545662,1,70.00,0.14
726951,1,60.00,0.02
8611791,1,40.00,0.50
5229507,6,23.00,0.24
17976347,0,30.00,
7785467,1,95.00,4.44
9627631,2,80.00,0.31
9849901,1,30.00,0.15
13585476,1,65.00,
6343764,1,29.00,0.54
8834126,1,45.00,3.89
16174210,2,70.00,2.76
4104944,3,99.00,4.10
3465244,1,35.00,0.55
14038699,0,50.00,3.01
17741540,1,70.00,
6742095,1,45.00,0.05
16907849,2,70.00,
8959772,1,35.00,0.53
8266709,1,30.00,4.65
18075059,1,47.00,
17081342,1,25.00,1.58
13721711,1,48.00,3.32
13214877,1,50.00,
8769145,1,40.00,1.87
17653921,1,85.00,2
70311,2,80.00,0.28
16332853,2,85.00,
3782713,1,20.00,0.15
18075374,1,113.00,
3187973,1,45.00,3.57
13651749,1,150.00,
4055217,2,100.00,1.38
15541284,1,100.00,4.46
6825302,1,85.00,2.90
4116340,1,70.00,1.27
13575342,1,45.00,3.46
3296584,1,35.00,1.07
3750246,1,65.00,1.42
15224818,1,40.00,5.05
9722794,2,100.00,0.95
16393729,1,35.00,10.73
15749135,2,73.00,5.51
13384154,1,42.00,3.25
15393032,1,58.00,2.65
11665765,1,36.00,6.06
18010235,1,30.00,1
12068435,2,120.00,0.76
16856463,1,23.00,2.43
16040733,1,45.00,
10738621,1,150.00,0.49
11249262,1,69.00,1.31
6312107,1,75.00,2.40
13357233,1,20.00,6.24
6312250,,82.00,
3068254,1,29.00,0.85
16852774,1,60.00,2.65
7197046,0,25.00,
7322409,1,50.00,
5227938,2,90.00,4.71
3428746,2,140.00,1.58
3390394,1,85.00,0.21
1219489,1,60.00,1.69
599977,1,37.00,3.79
10758145,1,150.00,0.50
9982526,1,35.00,4.50
10206299,1,100.00,
16011916,2,110.00,3.38
7186476,1,31.00,5.57
6983106,2,80.00,3.29
12532880,2,68.00,0.32
17234035,2,89.00,2
756257,1,90.00,0.15
6300447,3,110.00,3.39
15514855,0,50.00,5.89
11981567,0,65.00,0.79
9789320,1,28.00,0.80
14552537,1,60.00,4.63
840479,1,130.00,0.09
4674329,1,79.00,4.51
9911639,1,60.00,0.77
840517,1,70.00,0.62
13352335,1,40.00,
13853136,1,150.00,0.37
1359249,1,49.00,0.55
11980267,4,170.00,3.20
6382038,0,80.00,0.70
7257565,2,84.00,0.83
3203539,5,90.00,0.36
15711774,2,125.00,2.03
3400148,1,40.00,2.73
2907259,1,90.00,4.13
1758199,1,64.00,0.44
15510022,1,25.00,3.43
704122,2,135.00,
7252492,1,49.00,4.12
16343582,1,105.00,
13966451,1,40.00,0.89
9087646,1,50.00,6.07
13522183,3,50.00,0.24
5188300,0,51.00,7.39
2876761,0,69.00,0.51
12528444,1,40.00,0.26
9650088,1,75.00,0.89
7689476,1,27.00,6.06
15245318,1,40.00,0.49
24805,0,60.00,0.03
18109842,1,55.00,
743200,2,90.00,3.52
16367758,1,24.00,1.25
11097537,1,43.00,4.08
18041296,1,39.00,
16952387,2,95.00,4.35
17011453,2,110.00,2.18
18011722,1,22.00,
404569,1,81.00,0.61
1267309,1,48.00,0.33
16985240,1,60.00,2.86
16373504,1,80.00,
3222779,2,85.00,3.67
5560037,2,90.00,5.33
8569433,2,68.00,1.90
513848,1,50.00,0.68
1333024,1,75.00,3.68
5330790,1,70.00,0.86
12337944,2,99.00,1.07
546735,1,45.00,1.56
16865230,1,86.00,
1234836,2,50.00,3.76
16373736,1,20.00,
15098637,1,29.00,0.74
13654025,1,35.00,
13424660,1,40.00,0.18
17261361,2,100.00,
13091807,2,39.00,1.82
17968767,1,60.00,1
5169945,2,120.00,3.91
4015119,1,50.00,
13929947,1,140.00,0.19
503477,3,119.00,0.11
11909947,0,58.00,1.20
14855968,1,50.00,2.24
710870,1,19.00,4.33
7592208,2,65.00,3.20
252122,1,59.00,4.06
9855901,1,60.00,0.07
6448034,1,50.00,0.52
15549757,1,26.00,
5962564,1,46.00,2.37
8545199,1,25.00,
13851008,1,150.00,0.19
7319485,1,45.00,0.82
14921660,1,69.00,6.38
4206592,1,80.00,0.84
1859046,1,30.00,0.99
16905840,3,148.00,
13195853,1,103.00,0.11
471198,1,81.00,0.44
405677,1,95.00,0.05
4403346,0,68.00,4.22
935666,2,95.00,0.79
1664043,1,35.00,
416406,1,76.00,0.50
2972351,2,80.00,0.95
16052952,1,36.00,0.95
13231177,2,59.00,2.02
15086384,1,114.00,
7267408,1,65.00,4.89
11393884,2,98.00,2.70
12765287,0,55.00,0.57
13355174,2,50.00,
17357741,2,90.00,6.28
15096814,1,63.00,0.16
13611676,3,180.00,2.17
11134169,1,75.00,1.09
1140757,1,25.00,1.66
10083370,0,59.00,1.30
8172203,1,55.00,2.56
5266480,1,45.00,2.44
13264131,1,18.00,4.79
15577787,1,70.00,3.63
11645634,1,55.00,4.08
13296827,1,70.00,2.05
9810649,2,47.00,2.99
3772268,1,85.00,0.14
2509200,2,90.00,1.59
9692377,0,66.00,0.43
353746,1,55.00,3.37
13297127,1,25.00,3.80
1172982,2,56.00,2.20
16934431,2,30.00,1.41
280733,1,110.00,0.11
13755934,1,60.00,
10509655,1,35.00,
8414758,1,30.00,2.43
2354439,1,70.00,0.30
8543643,2,125.00,0.07
1662333,1,55.00,2.39
17294991,2,75.00,2
4611531,2,80.00,2.68
9133617,1,45.00,1.37
2405386,1,56.00,5.30
13491803,1,90.00,0.22
17718888,1,120.00,
13196922,1,45.00,0.11
11099784,0,59.00,0.16
9745553,2,89.00,1.60
2383534,0,75.00,0.26
13297510,1,65.00,2.63
13655750,1,58.00,1.07
14226151,1,38.00,0.14
14067350,0,60.00,1.18
2549655,1,27.00,0.04
2386020,0,39.00,1.29
11632428,0,40.00,2.12
15335392,1,79.00,
13723799,1,30.00,
8893602,1,100.00,1.49
13592776,3,190.00,1.76
10807501,2,120.00,1.26
682651,1,28.00,1.05
13729753,1,75.00,2.33
12577119,1,25.00,0.09
420039,1,38.00,6.59
14019001,2,160.00,1.74
2943509,2,99.00,0.08
13134402,2,83.00,0.98
3598985,1,69.00,0.13
1075890,1,78.00,0.07
2997382,2,60.00,0.64
5630901,0,60.00,0.12
13724590,1,59.00,4.13
15264717,2,139.00,6.28
9884153,1,60.00,2.25
17329137,1,35.00,2.31
11430890,1,58.00,0.98
13429763,1,30.00,0.16
15461423,1,50.00,0.61
17972409,2,60.00,
3894357,1,68.00,2.24
93100,1,28.00,6.18
15985820,2,55.00,4.22
1830094,2,125.00,0.04
5794968,0,65.00,2.95
7728341,1,35.00,0.06
12709013,1,40.00,7.57
8056019,1,75.00,0.21
1273055,2,100.00,0.14
1994074,2,75.00,2.86
3730859,2,130.00,
3763652,1,62.00,0.19
5828065,2,69.00,0.09
6254053,1,95.00,0.43
13004291,1,55.00,0.11
716292,1,60.00,1.17
17740532,2,90.00,
2794232,1,30.00,1.15
17165948,2,140.00,0.73
11988717,0,50.00,2.63
13234026,1,90.00,
14380976,1,12.00,4.09
6383606,2,95.00,0.30
1765358,1,79.00,0.23
18065409,0,45.00,
10809345,1,45.00,3.03
6607202,1,30.00,0.23
913536,1,35.00,0.61
5009543,2,59.00,0.32
17526921,1,29.00,
851311,1,65.00,0.43
14013138,1,89.00,1.40
16249105,1,70.00,2.70
15659354,1,50.00,3.94
17297766,1,68.00,2.93
782797,1,40.00,0.53
13136395,1,80.00,5.08
13890089,0,45.00,3.13
1241739,1,90.00,0.22
1302691,2,69.00,4.57
750257,1,65.00,0.37
10810111,1,85.00,
13759249,1,30.00,
16361608,2,49.00,1.88
521004,1,70.00,0.46
14040545,2,43.00,0.81
750515,2,73.00,0.77
13792282,1,150.00,0.16
6517857,1,65.00,1.45
16446666,1,20.00,
2061480,1,59.00,3.82
10351875,2,75.00,3.06
1766697,1,75.00,0.21
6190542,1,52.00,0.17
7497713,1,29.00,4.86
6124983,1,90.00,3.89
1537588,1,40.00,0.47
1701472,1,60.00,0.90
9729783,2,70.00,2.27
15558347,1,75.00,
7272205,2,92.00,1.57
13956968,1,55.00,1.18
12899328,2,70.00,0.37
3604139,1,70.00,1.27
7338001,1,75.00,0.68
9730146,1,30.00,0.32
5437593,2,136.00,0.82
7567492,1,41.00,3.23
11335859,1,65.00,4.06
15137019,1,62.00,1.98
13760928,1,35.00,
8550823,2,115.00,0.56
16021966,2,99.00,5.45
12646884,2,58.00,2.10
14514754,2,70.00,
8059488,1,70.00,0.70
2488934,2,99.00,2.14
17398411,1,74.00,1
14248389,1,80.00,3.92
13171427,1,55.00,
7633645,1,70.00,0.10
3046143,1,80.00,0.05
9206552,1,64.00,2.20
12811061,2,75.00,2.86
17693592,1,20.00,
3341348,1,35.00,2.57
18087055,1,328.00,
6880413,2,82.00,
5515822,0,60.00,2.91
3112295,1,18.00,0.46
13073766,1,79.00,4.95
17694145,1,15.00,
2096590,2,95.00,0.06
16186831,0,90.00,0.94
12287460,0,61.00,1.24
11687077,1,30.00,0.16
13385644,1,44.00,3.70
16743974,2,120.00,3.21
15630333,1,80.00,3.21
13966094,1,95.00,1.12
17760314,1,60.00,
3341990,3,100.00,2.73
3931837,2,138.00,0.32
1222489,1,35.00,7.02
3637054,1,35.00,5.66
261878,1,65.00,3.81
14778185,1,65.00,1.29
15668601,1,65.00,4.13
14318827,2,60.00,0.52
8551651,1,50.00,0.43
3046856,3,160.00,0.75
13073092,1,82.00,0.42
1380233,1,58.00,2.57
18053780,2,200.00,
11310181,0,25.00,1.11
13072903,1,90.00,0.37
15580926,1,100.00,1.29
7797089,3,120.00,3.77
15006808,1,90.00,0.48
5897260,2,85.00,0.65
17300510,2,45.00,1.76
17208485,3,80.00,
11205538,2,110.00,1.75
13596998,1,76.00,0.74
13898797,1,45.00,
3012570,0,71.00,0.09
751527,4,190.00,0.91
15267748,2,120.00,1.86
3340153,1,70.00,0.45
3536734,1,40.00,0.58
6340181,1,76.00,3.66
3012762,0,89.00,0.09
5240343,1,75.00,1.80
6092276,1,75.00,0.14
17397156,1,90.00,2
7099188,2,60.00,0.75
7041599,1,19.00,2.84
11597128,1,85.00,2.30
17823052,1,60.00,1
15856739,1,50.00,1.88
16446535,1,28.00,1.55
16446509,1,53.00,
4723540,1,40.00,2.50
6353877,1,50.00,
5829524,1,70.00,0.80
13707475,1,53.00,9.72
8418514,1,40.00,2.81
259249,2,40.00,1.48
11933593,1,35.00,2.86
5436601,1,32.00,
3306584,1,99.00,3.60
8024476,1,45.00,2.63
814927,1,90.00,0.49
13233904,1,90.00,0.49
2682364,1,75.00,1.48
12119546,1,150.00,0.50
9365719,1,31.00,4.76
2093073,1,46.00,3.10
2583917,1,100.00,
1011033,1,34.00,1.00
12086335,1,35.00,
4713493,1,80.00,
7171720,2,115.00,0.15
18049992,1,38.00,
945003,1,62.00,0.18
17034469,4,170.00,3.06
963302,1,70.00,0.55
1763683,0,50.00,4.34
2707743,1,50.00,2.64
17950416,2,119.00,
17033875,1,65.00,2.73
15864087,1,90.00,1.04
3270195,0,45.00,2.01
16082473,1,49.00,1.20
5858849,1,80.00,1.31
16213533,0,43.00,1.95
6579689,1,65.00,0.63
680784,1,45.00,0.08
479618,1,90.00,0.12
7301116,2,79.00,1.86
17262607,1,62.00,3.57
15427486,1,15.00,1.19
14705368,1,60.00,2.15
11854522,1,150.00,0.80
8708735,1,95.00,2.09
5628519,1,38.00,1.55
11423836,2,150.00,2.43
18081471,1,75.00,
17131195,1,29.00,
2188662,2,116.00,2.23
7103562,1,55.00,1.45
9659461,2,90.00,5.06
3727205,1,65.00,6.19
13361113,0,39.00,0.55
10051544,2,80.00,0.94
2711470,1,77.00,0.11
13196987,1,124.00,0.11
1695083,1,50.00,2.63
11296982,0,45.00,5.16
13164733,2,70.00,0.82
15130796,3,200.00,3.98
7692443,1,28.00,
876528,2,90.00,1.36
5725371,1,71.00,0.48
13851827,3,314.00,
14277786,1,40.00,0.38
17905131,1,30.00,3
15293222,1,50.00,0.20
6151719,1,33.00,2.30
16309782,1,54.00,3.98
9985497,1,80.00,0.20
7789186,2,75.00,0.66
1694297,1,90.00,0.08
5674646,1,69.00,0.29
875012,1,80.00,0.13
13231178,0,49.00,2.88
16341408,2,75.00,3.30
15129620,2,115.00,3.52
449494,2,44.00,1.43
1341946,1,19.00,0.99
730746,2,125.00,0.90
13850986,1,44.00,1.16
177523,0,75.00,0.06
15718951,0,50.00,1.48
1921468,1,45.00,3.48
14569945,2,110.00,2.48
315682,3,138.00,2.15
16863567,1,175.00,
3985615,0,61.00,5.37
11556979,0,55.00,2.49
9951253,1,65.00,0.14
12933013,1,100.00,0.19
12965344,2,118.00,2.20
9360828,1,56.00,3.70
8345014,2,60.00,4.13
3855839,1,70.00,
6968746,2,103.00,
14964136,3,150.00,0.18
17749414,2,99.00,1
17834900,0,30.00,1
17245074,2,80.00,4.29
3855713,1,60.00,0.19
6444366,1,28.00,0.05
15291663,0,43.00,
7015977,2,39.00,0.47
3274958,1,85.00,0.47
12507353,0,45.00,3.11
17585108,2,180.00,
13652879,1,150.00,
14929388,0,35.00,0.65
11490064,1,50.00,3.66
9982683,1,40.00,4.51
15651554,1,40.00,4.76
6869705,1,95.00,1.00
4283391,1,34.00,0.30
17028860,3,150.00,4.58
16570096,1,25.00,4.58
120762,1,30.00,2.67
17651325,1,18.00,
13293128,4,60.00,
11687470,1,90.00,1.19
13356406,1,23.00,4.60
15054873,1,50.00,5.64
970890,1,45.00,0.51
9523095,1,25.00,1.63
6442730,0,38.00,8.40
14013601,2,100.00,2.23
2020279,2,70.00,3.05
1463257,1,60.00,
15913325,1,25.00,0.22
642863,1,45.00,0.53
9948912,2,70.00,0.19
9293579,2,118.00,
15716069,1,30.00,
15716003,2,100.00,
17845915,1,25.00,
12701224,0,50.00,5.36
14601715,1,55.00,7.04
9883101,2,75.00,4.13
774148,1,90.00,0.12
6409632,2,75.00,1.14
17362722,4,300.00,3.85
8932480,1,35.00,4.44
707670,2,70.00,0.22
6999084,1,70.00,0.89
7982711,1,70.00,1.94
871387,1,64.00,2.16
5622728,1,98.00,0.15
17714075,1,150.00,
11186905,1,20.00,
10188535,1,90.00,1.82
1919606,1,38.00,4.34
13781568,0,59.00,3.30
870704,1,59.00,1.25
968871,1,75.00,0.29
6637689,1,25.00,4.99
15333058,1,100.00,0.61
17123459,1,90.00,1.09
9483963,3,150.00,3.34
4241100,1,110.00,0.63
17549417,1,35.00,
1066993,1,45.00,4.29
1394721,1,110.00,0.64
4867788,1,80.00,2.67
13944536,1,45.00,3.55
1459915,1,55.00,0.20
13551272,2,90.00,2.85
13780627,1,15.00,0.54
17548923,1,70.00,1
17905255,1,30.00,1
5948968,1,60.00,3.87
17763237,0,80.00,2
11257292,1,40.00,0.40
869276,1,80.00,0.43
14278803,1,45.00,0.75
8667962,1,34.00,3.65
2076992,1,36.00,3.82
5617122,1,70.00,0.42
803651,2,120.00,0.04
14336801,2,85.00,1.21
12601372,0,70.00,1.55
17614795,2,115.00,
1427336,1,65.00,1.73
9291683,1,35.00,
6571886,1,50.00,
2606926,1,100.00,0.33
6670156,1,99.00,
6616129,0,65.00,0.41
15714106,1,25.00,0.58
14041871,2,44.00,0.64
11485952,1,65.00,1.25
2343687,1,50.00,
2471370,1,63.00,5.27
4677743,1,30.00,4.05
11654927,1,68.00,2.85
13648498,2,232.00,0.23
17842668,1,50.00,
9224648,0,85.00,3.22
7979460,1,50.00,0.70
1458618,1,30.00,0.08
13088664,1,80.00,0.96
14959793,0,60.00,4.90
2770051,1,50.00,
494434,3,120.00,0.06
1065918,1,65.00,4.76
4015137,1,70.00,0.03
1262589,4,250.00,2.91
14895958,1,70.00,1.55
13451612,0,59.00,3.98
15810863,1,30.00,1.17
737480,2,55.00,1.40
18071532,1,35.00,
17121194,1,45.00,
10174339,1,70.00,1.29
18071417,1,125.00,
16954683,1,44.00,1.54
3229124,1,77.00,0.41
9291139,0,50.00,1.23
3982671,2,38.00,0.91
7423265,1,75.00,3.17
8143344,1,60.00,2.77
12399925,1,60.00,1.85
868025,1,28.00,0.04
1362476,2,68.00,5.63
11747468,2,115.00,0.56
11255895,2,70.00,1.56
15548432,0,43.00,2.55
9876822,1,85.00,0.56
6037741,1,16.00,0.85
14275773,2,84.00,6.00
12008572,1,35.00,0.16
13548493,2,60.00,
8436621,1,27.00,0.97
5717576,1,45.00,0.29
13647455,1,150.00,
17120797,1,59.00,
12598761,1,20.00,0.45
17260447,1,60.00,
16629117,2,98.00,2.14
899831,,40.00,0.61
8895205,1,62.00,3.46
8895105,0,80.00,2.73
4602536,1,30.00,0.07
572048,1,30.00,
3028017,0,55.00,0.14
15294172,1,20.00,1.15
6503455,0,42.00,2.74
12499113,0,50.00,0.55
11384951,1,26.00,0.41
5814367,0,65.00,0.48
17250356,1,25.00,3.53
4864017,1,49.00,4.63
8632310,1,55.00,3.86
16446427,1,75.00,
177850,1,18.00,1.16
8238032,1,59.00,0.09
17872595,1,124.00,
13089398,2,140.00,1.00
16530011,1,48.00,3.90
17538830,1,55.00,2
15743563,1,75.00,0.21
604584,1,30.00,1.00
4078003,2,49.00,
17938848,1,29.00,
833871,1,55.00,2.12
5659065,1,45.00,2.58
10139259,1,35.00,0.15
4732455,0,60.00,4.42
17735263,1,35.00,
439699,1,60.00,5.30
13360726,2,58.00,2.93
4132564,0,65.00,3.35
3880319,1,55.00,1.25
14955854,2,100.00,1.86
177500,1,75.00,0.10
6403387,1,35.00,0.18
112650,2,75.00,0.98
7321561,1,55.00,0.84
4677276,1,30.00,4.18
7124866,2,55.00,1.66
15939447,1,40.00,6.20
8467431,1,45.00,1.75
11319108,0,99.00,0.07
3519734,0,40.00,0.77
14333089,1,50.00,2.44
1788097,3,92.00,1.14
13873968,1,26.00,6.59
1717008,1,66.00,1.82
18002677,1,61.00,
538073,0,55.00,0.14
12202666,1,55.00,6.19
176826,1,28.00,0.35
9974417,1,65.00,3.35
8401524,1,42.00,3.85
16659094,1,45.00,0.35
17019510,1,115.00,
14725727,1,17.00,3.28
17630909,2,127.00,
8630834,0,39.00,3.80
4195816,2,65.00,2.86
6910714,1,100.00,
1061185,1,70.00,0.31
15895802,1,20.00,0.21
799569,2,80.00,2.40
450041,1,40.00,2.44
11645913,1,65.00,4.32
8893392,1,59.00,3.91
15905678,0,50.00,0.62
14004526,0,45.00,0.16
7745816,1,52.00,0.48
15577318,1,89.00,0.54
4403428,1,42.00,1.47
3289297,1,40.00,
15741105,1,35.00,0.99
12529813,1,80.00,
13970702,1,20.00,0.72
3190072,1,60.00,0.54
919430,1,19.00,0.27
7762473,1,100.00,1.46
339144,1,64.00,2.02
6009273,0,55.00,5.05
12102825,1,44.00,
11709497,1,49.00,3.32
11971450,1,17.00,1.82
17509231,1,20.00,
8068242,1,70.00,0.41
13413176,2,65.00,3.01
15609946,1,65.00,
11026861,0,50.00,
1617956,2,80.00,0.72
4599805,2,55.00,2.41
4682401,2,85.00,2.43
17477563,1,45.00,1.71
1617848,2,79.00,0.07
18099741,1,55.00,
11054582,1,63.00,4.96
13151721,1,55.00,5.81
1453560,,60.00,0.26
1617393,2,135.00,0.09
3517921,1,69.00,0.47
11152866,1,19.00,0.22
13360378,1,27.00,2.69
11686391,1,30.00,0.15
13380302,1,32.00,7.90
9546407,1,75.00,1.33
4893326,1,70.00,2.56
16525964,1,80.00,3.06
7023168,2,45.00,5.83
12832051,1,25.00,
1202053,1,36.00,
17803784,1,100.00,2
4237758,2,109.00,0.64
16730052,2,70.00,1.50
5680795,2,100.00,0.16
15281754,0,45.00,3.47
14003813,4,160.00,
2862015,1,30.00,3.13
17279929,1,35.00,3.67
5811071,1,50.00,2.72
429306,2,110.00,2.09
4335928,1,75.00,4.00
2632012,1,25.00,0.34
3057923,1,35.00,4.22
10070266,1,60.00,0.45
13543664,1,19.00,1.82
1845396,1,24.00,2.43
9382001,1,40.00,0.25
14264405,1,50.00,7.09
11678051,1,27.00,0.77
13196299,1,103.00,0.43
16099396,1,69.00,1.76
1061216,1,75.00,0.11
4602729,1,50.00,0.61
17901593,1,25.00,
13774719,1,40.00,1.24
15052642,1,72.00,0.77
2731796,1,55.00,2.74
1092107,1,60.00,2.32
15542212,1,70.00,0.94
2336618,0,55.00,1.21
11117931,1,45.00,5.66
3351904,1,60.00,1.39
15836486,1,40.00,0.31
10692787,1,36.00,
13772944,2,107.00,1.67
2204897,1,18.00,0.43
15344786,1,24.00,3.24
17933443,1,22.00,
9872505,1,110.00,1.49
3613705,0,79.00,1.07
10396624,0,48.00,5.33
17947473,1,90.00,1
795472,1,60.00,3.44
1811287,3,120.00,2.60
13837974,2,90.00,5.31
17802908,2,89.00,
17245845,3,124.00,
13510273,1,80.00,
16009388,1,30.00,7.17
15446287,1,80.00,2.74
6858328,1,68.00,0.21
6661646,1,59.00,3.36
17019130,1,55.00,3.82
6287501,1,35.00,
531677,1,34.00,5.36
3285747,1,50.00,4.20
17572636,1,20.00,
2269946,1,60.00,0.85
17244920,1,90.00,0.73
11738996,1,40.00,0.59
8528953,1,99.00,1.03
16196646,5,38.00,2.14
1089152,1,80.00,2.89
958020,1,57.00,3.00
15801484,1,109.00,
434874,1,76.00,0.27
17474153,0,45.00,4
13279315,1,35.00,
40916,1,85.00,0.31
1678262,1,48.00,2.75
7512486,2,76.00,3.16
14950817,1,72.00,0.51
958843,1,70.00,2.12
531854,1,55.00,4.45
7085486,1,60.00,0.57
6724903,1,25.00,2.09
11672889,1,68.00,
11312430,1,98.00,0.11
6790344,0,45.00,
991697,1,75.00,1.43
10262700,1,55.00,
16095366,1,84.00,1.24
11278205,1,67.00,1.19
8986082,1,140.00,0.11
9149900,1,90.00,0.06
12983112,1,80.00,0.86
13409081,2,90.00,1.99
4332176,1,24.00,3.47
825951,1,70.00,0.21
9607523,2,68.00,3.34
11540238,2,135.00,3.66
10065611,2,120.00,0.33
7870142,2,125.00,
16356985,1,69.00,3.00
12103267,1,31.00,3.75
14063097,1,42.00,0.18
5276564,1,46.00,3.79
4330844,1,80.00,3.40
4334151,2,71.00,2.27
14679155,1,75.00,0.57
13938232,2,65.00,4.71
17995083,1,35.00,
11124834,1,95.00,0.28
17133030,1,75.00,1.09
3150635,2,98.00,1.83
9934484,1,35.00,0.26
5587753,2,85.00,1.40
4675684,2,79.00,1.02
5935568,1,45.00,
17460765,1,27.00,2
398450,1,54.00,2.46
15887892,1,60.00,0.69
9770085,3,85.00,3.18
7083095,3,90.00,1.27
14062629,1,41.00,6.11
3118005,1,80.00,5.63
12751825,1,37.00,0.10
6008221,0,35.00,4.34
70059,1,60.00,0.24
201033,1,40.00,0.49
7180592,1,59.00,1.96
10082181,2,113.00,3.20
6688832,1,80.00,0.19
10579286,1,75.00,5.77
10817580,0,35.00,0.15
15863848,6,190.00,0.48
5509143,2,150.00,0.41
679602,1,54.00,1.69
17765682,1,38.00,
12226430,0,48.00,5.62
3706729,1,55.00,3.24
11403886,1,29.00,
8261224,1,29.00,1.68
2212450,1,115.00,1.11
13291216,1,17.00,3.22
9727359,1,60.00,4.13
16093397,1,70.00,2.88
16158930,1,30.00,2.14
17699019,2,100.00,1
3313857,1,26.00,0.51
11767983,0,55.00,1.83
12292259,1,36.00,5.14
12160470,1,19.00,4.25
921007,3,120.00,0.45
15928713,2,140.00,0.71
396532,1,69.00,1.49
17932832,1,31.00,
17962981,1,408.00,
17871529,1,100.00,
4722435,1,90.00,0.63
