id,bedrooms,price,calculated_host_listings_count,review_scores_value
254168,2,599.00,28,9
19381528,1,45.00,1,10
8311468,1,185.00,1,10
9782,1,55.00,3,8
20791042,1,65.00,1,
7198878,1,55.00,1,8
13061422,1,250.00,1,
3522472,1,70.00,2,9
4650725,1,85.00,1,10
19696746,1,54.00,1,7
163836,1,46.00,3,8
12054152,1,95.00,1,9
20746481,1,180.00,1,10
9402784,1,90.00,1,
4108799,1,300.00,1,10
17023626,1,150.00,1,9
371138,2,190.00,1,9
3660983,1,125.00,2,8
3895930,2,116.00,1,10
20954165,1,88.00,2,
581421,1,115.00,1,10
15203803,1,58.00,3,10
207049,1,45.00,1,10
19634230,1,60.00,1,10
15154905,1,89.00,1,10
19862326,1,45.00,1,10
18076273,1,49.00,1,10
20435636,1,80.00,1,
19912789,1,95.00,1,
10082414,1,75.00,1,9
2209722,2,80.00,1,9
7064148,1,140.00,1,10
10591234,1,45.00,1,8
4825359,1,70.00,1,10
1399273,1,33.00,2,8
16763402,1,60.00,1,10
2424342,1,99.00,1,9
16810515,1,80.00,2,10
19250097,1,65.00,1,8
716780,1,90.00,1,10
19103843,1,54.00,1,10
2598087,1,75.00,1,10
9019941,1,100.00,5,
5692870,1,70.00,2,
9811274,1,80.00,1,10
3895289,1,50.00,1,10
4586330,1,80.00,1,
2994536,1,70.00,1,10
5883655,1,75.00,1,
68900,1,125.00,1,10
9010371,2,150.00,1,10
18460929,1,40.00,1,
18391905,3,299.00,1,10
5487455,4,450.00,2,10
15001550,2,145.00,1,10
17041225,3,200.00,2,9
8029907,1,175.00,1,10
6852731,1,120.00,1,
20697710,2,250.00,1,
660812,1,125.00,2,9
20554835,1,150.00,1,
5534660,0,120.00,1,10
17045913,1,20.00,1,9
107630,1,175.00,3,9
19177019,2,215.00,1,10
9342332,2,125.00,1,9
6107289,3,280.00,1,10
6799539,2,170.00,1,10
11065341,1,110.00,1,
19116128,2,117.00,1,10
7970578,3,260.00,1,10
12310556,1,165.00,1,10
7448093,1,185.00,1,10
15345019,2,425.00,1,
2211028,1,225.00,1,
17362559,1,110.00,1,9
8844652,1,60.00,1,10
20634950,1,199.00,2,10
10411679,1,55.00,2,10
72965,1,145.00,1,9
16381049,3,250.00,1,
20844800,2,250.00,2,
2151558,1,43.00,2,10
5433367,1,58.00,1,10
10088588,1,111.00,2,10
2620676,1,200.00,1,
17881079,0,85.00,1,10
18018995,2,160.00,2,10
7592433,1,139.00,1,10
58257,1,150.00,1,8
3074927,1,110.00,1,10
16497297,3,70.00,1,10
96474,1,69.00,1,9
1363737,1,250.00,1,
1693524,1,50.00,3,8
2070542,1,120.00,1,9
3930149,1,125.00,1,9
3929669,1,120.00,1,10
4716086,1,50.00,1,
6792702,1,59.00,1,
7002943,3,70.00,1,10
11955101,1,80.00,3,10
14086632,1,135.00,2,10
15177338,1,150.00,2,10
17365636,1,75.00,1,10
10223695,0,125.00,1,9
7340318,0,100.00,1,10
4587905,2,450.00,1,
394026,1,170.00,2,10
17826827,0,116.00,1,9
525388,1,200.00,1,10
11928678,1,150.00,1,9
15340297,1,80.00,1,
10038693,0,189.00,15,9
8630599,1,75.00,2,10
10102792,1,55.00,1,
10165313,0,129.00,15,8
18491567,1,100.00,1,8
4991235,1,100.00,1,10
13642019,1,200.00,1,10
17270768,2,160.00,2,10
6958132,1,200.00,1,10
2492275,2,120.00,1,10
8924552,2,100.00,1,9
20459028,1,150.00,1,
13250214,1,65.00,1,9
11677431,1,50.00,1,
19924970,3,175.00,1,
20590743,1,140.00,1,
18886966,1,89.00,1,
11941101,1,300.00,1,
20591534,1,100.00,1,8
16135748,1,70.00,1,
4077744,1,220.00,1,9
9976264,1,110.00,1,10
4602440,2,175.00,1,8
15338,1,49.00,3,9
13515865,1,50.00,1,
3554599,1,80.00,1,
16866,1,100.00,2,10
19546899,1,63.00,1,10
4216813,1,200.00,1,10
16982938,1,61.00,1,10
20450185,1,65.00,2,10
20202816,4,199.00,1,8
11340781,0,159.00,8,10
20033770,1,71.00,1,
805218,1,84.00,1,10
20604989,1,180.00,1,9
20474033,2,200.00,1,10
6325085,1,115.00,1,9
11168007,0,110.00,1,
4548313,2,150.00,2,10
10381948,1,80.00,1,10
289995,1,199.00,1,9
1732498,1,199.00,1,10
8549497,2,122.00,1,8
685364,2,295.00,2,9
30031,1,50.00,2,10
7894983,1,125.00,1,9
15890547,1,79.00,1,9
7764695,1,50.00,1,10
7716658,1,150.00,1,10
8551635,2,100.00,1,
11697378,1,65.00,1,
14843147,1,100.00,1,10
5238491,1,45.00,1,
294227,,199.00,28,10
32100,3,175.00,1,10
294490,,199.00,28,9
13139565,1,158.00,1,
18775748,1,150.00,1,10
9863097,1,50.00,1,
17891260,1,45.00,1,
17489509,2,150.00,1,10
17858911,2,200.00,1,9
21135737,1,160.00,1,
8421771,1,60.00,1,
7243478,1,90.00,1,10
13140987,1,70.00,1,4
10709846,1,55.00,1,6
17073231,1,35.00,7,9
820946,2,110.00,1,8
14322182,1,60.00,2,10
14979450,1,154.00,1,
299699,2,130.00,1,9
14979837,1,200.00,1,9
9477214,0,189.00,1,10
18784150,0,83.00,1,
263251,1,100.00,1,10
20227539,1,75.00,2,10
5940868,1,75.00,1,10
18524434,1,70.00,1,10
2022232,2,400.00,2,10
8825701,1,200.00,1,10
2272461,1,86.00,1,
16428954,2,189.00,1,10
3584703,1,75.00,2,10
834088,1,55.00,2,8
5159567,1,195.00,1,9
14352139,1,90.00,2,9
7650787,1,120.00,1,
9748012,2,100.00,1,10
704068,1,75.00,1,9
4374523,1,70.00,1,10
13026453,4,749.00,1,10
15663344,1,90.00,1,10
10824421,1,205.00,1,
10944046,1,65.00,3,9
16227620,1,120.00,1,
14353213,1,40.00,1,10
16319304,1,125.00,1,
3867632,1,200.00,1,9
71384,1,229.00,1,10
7808601,1,70.00,1,10
13980353,1,70.00,1,10
9635880,1,160.00,1,10
10040649,1,80.00,1,10
18548864,1,85.00,1,10
4831071,1,65.00,1,9
16321223,2,150.00,1,9
16322041,1,70.00,1,
7160118,1,65.00,3,9
6884974,1,110.00,1,10
11472498,1,180.00,1,10
294259,,199.00,28,10
2075471,1,54.00,1,10
9824682,1,150.00,1,
332208,1,120.00,1,
19665331,1,200.00,1,
3091872,2,100.00,1,10
19126369,1,62.00,1,10
2311031,1,73.00,1,9
857092,1,100.00,1,9
15930469,1,48.00,2,10
7673007,1,250.00,1,9
18056081,0,375.00,1,
253846,1,179.00,28,9
16177422,2,104.00,1,10
7541444,1,149.00,1,10
71534,1,150.00,1,9
9902314,1,70.00,1,10
727512,,199.00,28,9
11737524,1,84.00,1,10
18340264,1,64.00,1,9
13310597,1,65.00,1,10
12148877,1,110.00,1,10
16063467,1,86.00,1,10
990208,1,75.00,1,9
12024663,2,180.00,1,
2432622,2,200.00,1,10
16719568,1,130.00,1,9
9908177,2,140.00,1,10
13442932,1,150.00,1,
19865964,2,135.00,1,9
5055033,1,90.00,1,
17900243,2,290.00,2,10
6169377,1,120.00,1,10
5579629,1,55.00,1,10
15433246,1,50.00,1,9
13312968,1,79.00,1,
271279,1,125.00,1,9
4531156,2,125.00,1,10
1254414,3,150.00,1,10
74860,2,55.00,1,10
1830318,1,150.00,1,8
8201629,2,200.00,1,
10560986,1,39.00,1,
6760295,1,75.00,1,10
9185329,1,108.00,1,10
15149187,1,55.00,1,10
11044578,0,159.00,8,10
10037800,1,50.00,3,10
16382105,0,55.00,1,
13445935,1,175.00,1,10
14035764,1,60.00,1,
8626843,1,84.00,1,
2838331,1,185.00,1,10
13708345,1,300.00,1,
10038410,0,199.00,15,10
14463527,1,60.00,1,
12791028,1,75.00,2,10
5451108,1,75.00,1,
9186894,1,83.00,2,10
15937146,3,90.00,1,10
12005195,1,65.00,2,10
8760003,1,35.00,1,9
4796592,1,60.00,1,10
1913317,1,70.00,1,8
9843634,1,80.00,1,9
7419040,1,120.00,2,9
17380578,2,185.00,2,
18734633,1,50.00,1,
18822541,1,60.00,1,10
6567462,2,200.00,1,9
14759511,1,75.00,1,10
873373,1,90.00,1,9
3880985,1,195.00,1,10
20527193,1,60.00,2,
11068011,1,65.00,1,10
10434801,1,150.00,1,
16201980,1,75.00,2,10
1786408,1,70.00,1,
16382718,1,122.00,1,
11221482,1,50.00,2,
19282527,2,215.00,1,8
867020,1,50.00,2,10
16333607,1,180.00,1,10
80700,,349.00,28,10
15547268,2,150.00,1,10
253800,0,199.00,28,10
253811,,199.00,28,10
671264,1,75.00,1,9
15589303,1,110.00,1,10
8732244,1,65.00,1,10
7750044,1,195.00,1,9
17252944,1,59.00,1,10
15676753,1,77.00,1,9
13583003,1,70.00,1,8
12796750,1,195.00,1,
12509350,1,60.00,1,10
19481649,2,125.00,2,9
6895123,1,109.00,1,10
83081,1,90.00,1,9
11420878,1,80.00,1,
18558810,3,200.00,1,
5569464,1,125.00,1,
10215758,1,220.00,1,10
84010,1,179.00,28,10
8866669,1,219.00,1,
1920208,1,170.00,1,
11619794,0,600.00,1,10
3559005,1,112.00,1,9
16994013,1,60.00,1,
7361438,1,110.00,1,
13667633,2,150.00,1,10
14314,1,144.00,1,9
13325565,1,75.00,2,9
8409459,1,150.00,2,10
10155003,0,99.00,15,10
294242,,199.00,28,10
20075167,1,119.00,1,
2314930,1,75.00,1,9
557487,1,112.00,1,9
9899499,1,50.00,1,
18058836,1,57.00,2,9
10049335,1,60.00,1,4
19486932,1,80.00,1,
7573221,0,120.00,1,
7821813,1,135.00,1,10
20309133,1,50.00,1,10
18701144,2,185.00,1,9
2710417,1,225.00,1,10
18308056,1,101.00,1,10
10050536,0,179.00,15,10
20536475,1,163.00,1,
9788927,1,120.00,1,9
6348998,1,85.00,1,9
11985793,2,175.00,2,
9790840,1,65.00,1,10
13066577,3,129.00,4,9
7037537,1,115.00,1,7
13263519,1,75.00,2,10
80684,,349.00,28,9
10052587,0,199.00,15,10
253828,,349.00,28,9
5913433,1,125.00,1,10
2974877,2,270.00,1,10
18176903,1,52.00,1,
19752474,1,70.00,1,9
19490499,1,40.00,1,10
5214511,1,85.00,1,
12311270,1,95.00,1,10
6635849,1,125.00,1,
16353637,1,150.00,1,10
4932075,1,118.00,2,10
2067359,1,105.00,1,10
14716077,1,55.00,1,
20024499,1,100.00,1,10
11046693,0,159.00,8,10
18714427,2,120.00,1,9
11046927,0,159.00,8,10
13996108,2,150.00,1,
5208105,1,70.00,1,10
317662,1,174.00,1,10
1151209,1,149.00,2,10
20943288,1,200.00,1,10
20419339,1,175.00,1,6
2092588,1,65.00,4,10
6854221,1,40.00,2,10
18597754,1,199.00,1,10
3789758,1,115.00,1,10
13751295,2,350.00,1,
9129491,1,110.00,1,
3022777,1,78.00,1,10
10542347,1,44.00,2,10
17153913,2,208.00,1,10
13599209,2,230.00,2,9
15613238,2,300.00,2,
11451660,1,116.00,1,10
9747647,1,70.00,1,
4763327,1,195.00,1,8
310220,1,179.00,1,10
577243,1,53.00,2,10
15037541,1,60.00,2,10
641439,1,70.00,2,10
1086640,1,75.00,1,9
6895270,3,209.00,1,10
3716747,1,165.00,1,
7125699,1,75.00,2,
18004658,2,250.00,1,9
1095106,1,70.00,1,9
177421,2,150.00,1,9
12204279,1,60.00,1,10
18594034,1,75.00,1,10
19314671,1,160.00,1,10
832632,1,225.00,1,10
17347677,1,200.00,1,9
3453750,1,115.00,1,9
16544552,1,125.00,1,10
17680498,2,208.00,2,9
1225110,3,350.00,2,7
10405891,0,190.00,1,
18270199,1,55.00,1,
20762993,0,100.00,1,
17788632,1,95.00,2,10
15855624,1,90.00,1,6
159019,1,149.00,2,10
20802860,1,135.00,1,10
16297226,1,130.00,1,
4861422,1,140.00,2,9
6974801,1,165.00,1,10
14051921,0,65.00,1,
10136634,1,75.00,1,
12495887,0,110.00,1,9
9874418,1,30.00,1,10
12494870,1,50.00,1,10
11954872,1,80.00,3,10
8955506,1,56.00,1,8
14198342,1,150.00,1,10
11970778,1,65.00,2,9
15902192,1,50.00,1,
173151,1,91.00,1,10
5022295,1,49.00,1,10
6385547,3,350.00,1,10
10034187,0,177.00,15,10
13278166,1,100.00,2,10
10165181,0,169.00,15,10
20224936,0,0.00,1,10
14424847,4,299.00,2,9
6188022,2,225.00,1,10
1121448,1,50.00,3,9
4053471,1,65.00,2,9
9574823,1,195.00,1,10
14981522,1,70.00,2,10
19175819,1,60.00,3,7
13921462,1,60.00,2,10
16423080,1,89.00,1,9
5303100,1,49.00,1,10
2922197,1,60.00,3,10
9606832,2,135.00,1,
7591467,0,119.00,1,
12227784,0,129.00,1,9
9853129,1,125.00,1,6
5396325,2,167.00,1,9
12370313,1,58.00,3,9
14489610,1,155.00,1,9
18680010,1,68.00,1,10
2659732,1,65.00,3,7
3969672,2,155.00,2,9
11324531,1,65.00,1,
3168311,1,115.00,1,10
13654069,1,75.00,1,10
905425,1,160.00,1,10
6344936,2,350.00,1,10
16437292,1,149.00,2,
13291548,1,100.00,1,
16453238,1,110.00,1,10
18517584,1,160.00,1,
11324976,1,50.00,1,8
11046881,1,159.00,8,10
13406150,3,225.00,3,8
13012890,1,90.00,1,9
11046801,1,149.00,8,9
15257484,1,75.00,1,9
7982483,1,194.00,1,9
20745608,1,45.00,2,
4181265,4,750.00,1,9
9097405,2,350.00,3,10
3066976,1,99.00,1,9
5917574,1,60.00,5,10
4623696,1,85.00,1,10
14453434,2,217.00,1,9
4082357,1,60.00,1,9
9882271,1,89.00,1,10
248865,0,199.00,28,9
4540852,1,50.00,1,
559511,1,120.00,1,9
3983379,1,60.00,1,9
8047711,1,55.00,1,9
4638668,1,150.00,1,
8865499,1,129.00,1,10
1854375,1,77.00,1,9
10537769,1,45.00,1,
4244174,1,80.00,1,
13156982,1,117.00,1,10
15631959,1,69.00,1,10
820801,2,300.00,1,10
8832355,1,150.00,1,
16040291,1,79.00,1,9
17776890,1,56.00,1,10
19185871,1,69.00,1,
12240365,2,200.00,1,10
18253290,1,70.00,1,9
10798553,1,99.00,1,
4244476,1,75.00,1,2
19055578,1,60.00,1,9
16024539,1,75.00,1,
20234321,1,150.00,1,10
9215155,1,78.00,2,10
1015923,2,86.00,1,10
16634642,1,75.00,1,
20053839,2,140.00,1,10
20971298,0,125.00,2,
16710236,1,100.00,1,10
19594536,0,160.00,1,9
9233068,1,125.00,1,
1702032,1,120.00,1,
1832286,1,125.00,1,9
19592393,1,76.00,1,
20902644,1,98.00,1,
455828,1,275.00,1,9
17298590,1,185.00,1,10
7074488,2,272.00,1,10
585937,1,210.00,2,10
3272918,1,89.00,1,9
2457182,1,200.00,1,
4780959,2,165.00,5,9
2485774,1,135.00,1,9
16437853,1,99.00,2,
17887871,2,150.00,1,10
7205456,2,130.00,1,10
19526089,1,48.00,1,
13234446,1,67.00,1,
916729,1,125.00,1,
13495754,1,65.00,1,9
16378706,1,67.00,1,10
19788240,1,78.00,1,9
15851771,1,100.00,1,9
14608586,1,200.00,1,
18671690,4,400.00,1,
8775266,1,90.00,1,
11461524,1,70.00,2,10
21029678,1,65.00,1,
6939175,1,150.00,1,10
319844,1,79.00,1,10
13623275,1,120.00,1,9
20438958,1,112.00,1,10
4710315,2,112.00,1,10
253842,1,299.00,28,10
253839,,249.00,28,9
2285440,1,91.00,1,9
20177584,1,115.00,1,9
16113842,1,59.00,3,10
20570291,1,160.00,1,10
11656239,1,105.00,1,9
18931999,2,85.00,2,
907966,1,50.00,3,9
19848348,2,150.00,1,9
121473,1,150.00,1,9
15521162,1,75.00,1,
15718412,2,250.00,1,
55236,1,88.00,1,9
10081958,1,75.00,1,
1167658,1,55.00,1,9
16895217,1,60.00,1,
15191216,1,110.00,5,10
21089634,1,100.00,1,
8768800,1,79.00,1,
16108194,1,78.00,1,
18991641,2,325.00,3,10
8111686,1,120.00,1,10
17954362,1,88.00,1,
18998283,1,59.00,1,
16238569,1,250.00,1,9
19385159,1,79.00,1,10
62925,2,285.00,3,10
10561603,2,165.00,2,10
17416712,1,75.00,2,10
12829151,1,50.00,1,
11722472,1,112.00,1,9
2080709,1,73.00,1,9
5618341,2,160.00,1,
12186697,1,70.00,1,10
4294546,3,130.00,1,9
20821762,3,250.00,2,
9586958,2,130.00,1,10
14348580,1,56.00,2,10
9652365,1,85.00,1,10
5480021,1,150.00,1,
831725,0,159.00,1,10
13741654,1,85.00,2,8
20688260,2,250.00,1,9
4566340,2,245.00,1,
19246114,2,350.00,1,
11971212,1,75.00,2,8
16230962,2,150.00,1,10
20708739,1,200.00,1,
453161,2,260.00,1,10
17278544,2,242.00,1,9
9544597,1,80.00,1,10
17605243,2,150.00,1,9
4957681,1,100.00,1,10
6792415,2,140.00,1,9
19767452,2,135.00,1,10
10067809,1,110.00,1,8
4366115,1,110.00,1,10
17297340,2,175.00,1,9
6922505,2,220.00,2,10
10985734,1,125.00,1,
13233408,1,70.00,1,
11639940,1,66.00,1,10
12874443,0,150.00,1,10
10135702,1,50.00,1,10
6657708,1,85.00,1,10
17601919,1,69.00,1,
19765773,1,60.00,1,10
14522870,2,650.00,2,10
4428854,1,53.00,3,10
103311,2,599.00,28,9
3511898,2,85.00,1,9
17536549,0,190.00,1,10
10589684,1,151.00,2,10
11769309,1,100.00,3,9
10085478,0,129.00,15,10
9694633,1,159.00,1,9
16617893,1,94.00,1,10
14520685,1,75.00,1,
20812899,1,105.00,1,
19528075,1,199.00,1,9
6934249,1,95.00,1,10
5410140,1,50.00,1,
4886678,1,59.00,1,10
15545469,1,131.00,1,9
21007181,2,190.00,1,
1018529,2,288.00,1,10
13864653,1,100.00,1,10
906616,1,229.00,1,10
21091221,1,75.00,1,
2460611,1,145.00,1,10
20679565,2,210.00,1,
19242154,1,95.00,1,
16353458,2,150.00,1,10
5212133,2,116.00,1,
2026434,2,500.00,1,
6784873,3,250.00,1,8
1935175,2,140.00,1,8
19069726,1,100.00,1,
20677017,0,140.00,2,10
17269114,1,53.00,4,10
4948953,1,75.00,1,
5735314,0,135.00,2,9
19825573,2,250.00,2,10
13952801,1,25.00,1,9
13991526,2,100.00,1,
12926849,1,90.00,1,10
19823889,3,300.00,2,9
18840688,1,350.00,1,10
9461187,1,143.00,1,
9928644,1,65.00,4,10
16087679,1,165.00,1,10
19067450,1,54.00,2,
5892693,0,110.00,2,9
2326069,1,129.00,1,10
4947515,1,169.00,1,9
16350688,1,60.00,1,10
19888671,0,145.00,1,10
13072490,1,165.00,1,9
19102715,1,89.00,1,
18447199,1,150.00,1,
19086978,0,75.00,3,10
12285677,1,100.00,1,
9926274,1,89.00,2,9
14382618,1,65.00,1,10
14547982,1,90.00,1,10
1145134,1,99.00,1,10
9539111,1,90.00,1,10
2390214,1,125.00,1,10
13333706,1,75.00,2,
20608117,1,0.00,1,10
7697504,2,175.00,1,9
7599621,1,45.00,1,
8090698,1,85.00,1,10
8223230,1,87.00,1,10
5337757,1,59.00,1,9
18838040,1,185.00,1,10
19100193,1,50.00,1,
9794077,1,75.00,1,
5160363,1,250.00,1,10
19625292,1,70.00,1,
9924665,1,60.00,2,10
13332523,2,160.00,1,9
9007111,1,151.00,1,10
618477,3,130.00,1,10
16251572,1,60.00,1,10
1797986,1,55.00,2,10
19099408,2,130.00,1,10
9270122,1,60.00,1,10
7302762,1,120.00,1,10
14107070,1,88.00,1,10
10020922,1,98.00,1,
20818249,1,125.00,1,
9662802,1,95.00,1,10
10055925,0,189.00,15,9
6738524,1,150.00,1,10
12283602,1,175.00,1,
13986672,1,70.00,3,
7948698,1,41.00,2,
15034827,1,130.00,1,10
19567154,1,99.00,1,
13079077,1,65.00,1,10
16048422,3,60.00,1,10
19228365,1,165.00,1,10
16082959,0,100.00,1,
20409141,2,10.00,1,8
15559457,1,50.00,1,10
20913509,1,110.00,2,10
9365025,1,80.00,1,
11101611,1,70.00,1,10
3105197,1,170.00,1,10
9297230,1,62.00,1,10
10968498,1,60.00,1,10
14768807,1,169.00,1,10
17364988,1,100.00,2,
10057826,0,280.00,15,9
18306436,1,69.00,1,10
16175674,1,127.00,1,10
2447634,2,175.00,2,10
2447467,1,75.00,2,9
20206749,1,189.00,1,
20663936,1,90.00,2,8
253806,,199.00,28,9
8210686,1,80.00,1,
18826197,1,85.00,3,10
13978228,1,104.00,1,
6500587,1,85.00,1,9
81739,,249.00,28,9
20071791,4,63.00,1,
20137641,2,244.00,1,
17383428,1,45.00,1,10
8901064,1,70.00,1,9
15156693,1,74.00,1,10
15678122,1,55.00,1,10
211078,1,185.00,3,10
17643715,2,90.00,2,10
14628409,2,125.00,1,8
9646874,1,150.00,1,
19608042,1,200.00,1,
4137979,0,125.00,1,10
1304410,1,300.00,1,9
11459743,1,100.00,1,10
8847268,1,120.00,1,
19607660,0,70.00,2,9
6498314,0,107.00,2,8
9512472,1,120.00,1,
18817404,1,125.00,2,
16588059,1,50.00,1,
138216,1,100.00,1,10
9514772,1,50.00,1,
19209016,1,60.00,1,10
21043445,0,500.00,1,
5904490,1,175.00,1,
16520193,1,59.00,1,10
13577831,1,125.00,1,10
15799656,1,50.00,1,10
7043947,1,149.00,1,
14568858,1,250.00,1,8
2296312,3,750.00,1,
20121638,1,115.00,2,10
10038170,0,350.00,15,10
2032727,1,189.00,1,10
14713983,1,71.00,1,10
8290210,1,150.00,1,
2391218,1,80.00,1,10
293743,1,155.00,1,10
294280,,199.00,28,9
16675507,1,125.00,1,9
9770041,2,250.00,1,
20692587,1,35.00,2,
17986966,1,99.00,1,10
8286494,2,140.00,1,10
158913,1,130.00,1,10
16279328,2,135.00,1,9
2931544,1,185.00,1,10
5268960,1,190.00,1,9
7496203,1,38.00,1,6
19162441,1,200.00,1,
20451532,1,55.00,1,10
6054400,1,75.00,1,9
19554046,0,101.00,1,
2385344,1,235.00,1,10
18769363,1,98.00,1,10
13655759,1,100.00,1,
4350229,2,220.00,2,10
4481295,1,199.00,1,10
1728625,1,160.00,1,10
416557,1,87.00,2,9
19947892,1,135.00,1,8
10247766,1,150.00,1,
11033480,0,99.00,8,9
11021160,0,119.00,8,10
153405,1,125.00,1,9
1598403,1,75.00,2,10
16406982,1,55.00,1,10
13654448,1,63.00,1,10
13391063,1,65.00,1,
414553,1,150.00,1,10
8236539,1,90.00,1,10
18370699,1,145.00,1,10
14176286,1,68.00,2,10
20185035,1,39.00,1,10
10112451,1,125.00,1,10
16272788,1,100.00,2,10
17217670,2,125.00,2,
17715702,1,60.00,1,
4738271,1,120.00,1,
13913156,1,50.00,1,8
6311716,1,135.00,1,10
8539830,2,228.00,1,
20989806,1,130.00,1,
17714367,1,115.00,2,9
14071357,1,49.00,1,
17189484,1,100.00,1,10
5786059,1,150.00,1,9
6701818,1,80.00,1,10
3869398,1,65.00,1,9
8012041,1,49.00,1,10
7094462,1,120.00,1,9
4996877,3,380.00,1,
671387,1,110.00,1,9
13044519,1,80.00,1,9
4603012,1,149.00,1,9
277207,1,75.00,3,9
294263,,199.00,28,9
308241,1,225.00,1,9
9855566,1,95.00,1,
17446640,0,45.00,1,10
6828889,1,55.00,1,
7746285,2,104.00,1,
20722067,2,310.00,1,10
16528554,1,140.00,1,
6303611,2,165.00,1,
14167380,2,160.00,1,10
21169968,1,60.00,1,
13699008,0,150.00,1,
4196039,0,75.00,1,
253475,0,199.00,28,10
10102418,0,119.00,15,10
17573354,1,250.00,1,
9315797,1,65.00,1,10
6300424,1,80.00,1,10
9955765,1,65.00,4,10
16130658,1,98.00,1,9
20850678,1,184.00,1,
2500497,1,135.00,1,10
12984848,1,59.00,1,10
19407360,1,49.00,1,
14164319,1,250.00,1,10
1712462,1,110.00,1,10
6952692,1,150.00,2,9
10102103,0,99.00,15,9
4203524,2,275.00,2,10
16982653,0,100.00,5,10
5397157,1,94.00,1,10
14427313,1,75.00,2,
9313758,1,57.00,2,9
14556634,1,45.00,1,10
16647409,1,50.00,7,10
12853337,0,77.00,2,10
5681745,1,150.00,1,10
12649685,1,195.00,1,10
19798857,1,115.00,1,10
18751192,1,65.00,1,6
12955402,1,50.00,2,10
13769969,1,50.00,1,10
13114237,1,83.00,2,10
19928741,1,105.00,1,10
12850815,1,110.00,1,
18475204,1,61.00,2,10
4069681,1,75.00,1,10
1538077,1,50.00,2,10
12328112,2,450.00,1,9
19143826,1,90.00,2,10
4940859,2,460.00,1,10
15956883,1,107.00,1,9
3544858,1,60.00,1,10
13370053,1,140.00,1,10
1156733,1,155.00,1,9
20321615,2,112.00,1,10
13767853,1,75.00,1,
4592475,1,95.00,1,10
3116279,1,83.00,1,9
18746696,1,125.00,1,10
9637776,2,149.00,2,9
16649118,1,51.00,7,9
4983691,1,95.00,1,6
20027800,1,125.00,2,10
13635373,1,70.00,1,10
10227474,1,140.00,1,9
20844202,1,256.00,1,
19270209,1,144.00,3,9
18809167,1,129.00,1,9
9308016,3,115.00,2,10
8652653,2,200.00,1,10
16647952,1,40.00,7,9
15860091,1,69.00,2,10
13894339,1,185.00,1,10
12846584,1,109.00,1,9
13507239,1,115.00,1,10
18022636,1,151.00,1,10
13239693,1,133.00,1,10
19531390,0,119.00,1,10
7837963,3,700.00,1,9
19912760,1,150.00,1,10
19094558,1,200.00,1,
19117903,1,119.00,1,
10221874,1,250.00,1,10
6487196,1,75.00,1,10
20639971,0,99.00,1,
1511730,0,189.00,1,10
20396489,0,200.00,1,10
11293039,1,295.00,1,9
20692563,4,1,999.00,1,10
739930,1,299.00,1,10
6345728,1,190.00,1,10
4281241,0,149.00,1,10
8810710,1,275.00,1,
7849755,2,400.00,1,9
1593444,0,245.00,1,10
18073087,1,99.00,1,10
12568741,1,209.00,1,10
9696653,1,108.00,1,9
7318332,1,149.00,1,9
7820423,2,400.00,1,9
13668127,1,115.00,1,10
18792188,1,74.00,1,10
4930951,1,85.00,1,
1945388,1,310.00,1,8
3219401,1,90.00,1,10
20957690,1,181.00,1,
5434150,0,212.00,1,9
21088999,1,150.00,1,
2356082,1,200.00,1,9
635114,0,199.00,1,9
9486229,2,350.00,2,9
563496,0,145.00,1,10
9906178,1,200.00,1,9
7075103,1,175.00,1,10
752289,2,200.00,1,9
16437333,1,125.00,1,9
20376438,0,120.00,1,
9802654,1,200.00,1,
17543073,1,99.00,1,9
6300000,1,105.00,1,9
16373546,1,220.00,1,9
817355,1,79.00,1,9
7790564,1,149.00,2,9
346248,1,100.00,1,8
846655,1,100.00,2,9
19658139,0,140.00,1,9
20966516,1,168.00,1,
19383519,1,159.00,1,10
18070253,1,198.00,1,9
11908129,3,365.00,1,9
3219614,1,100.00,1,9
14774411,4,850.00,1,10
16491214,2,275.00,1,8
13874243,1,141.00,1,9
18586349,2,200.00,3,10
17285485,1,214.00,1,10
18793633,1,220.00,1,10
15409913,3,900.00,1,10
9955725,2,375.00,1,10
4286662,1,190.00,1,10
1291561,1,199.00,1,10
8257585,2,300.00,1,9
2923352,0,115.00,1,10
953951,1,199.00,1,9
13752871,2,279.00,2,
250801,4,850.00,1,9
13763165,2,100.00,1,9
5141379,1,198.00,1,9
499778,2,269.00,1,10
10021820,2,196.00,3,
8184624,1,199.00,1,10
9559239,2,300.00,1,8
3819656,0,165.00,1,10
8907930,1,625.00,1,
3292176,1,110.00,1,9
9028856,2,475.00,1,9
2339110,2,350.00,2,7
1646838,1,280.00,1,9
15064512,1,150.00,2,9
1307667,1,125.00,1,8
5275949,0,179.00,1,9
15055367,2,492.00,1,9
11922976,1,175.00,1,10
19056291,1,200.00,1,10
10041762,1,190.00,1,10
594732,1,349.00,1,
2094314,1,70.00,1,10
5939117,1,395.00,1,10
10591658,0,150.00,1,9
8383187,1,105.00,1,
8444730,0,190.00,1,9
850712,1,120.00,1,9
1652380,1,200.00,1,10
7194843,1,175.00,1,10
12321473,1,195.00,1,
14614708,0,120.00,1,9
1223543,1,175.00,1,8
271954,1,150.00,1,9
13641909,1,140.00,1,
17893069,1,250.00,1,8
