id,bedrooms,price,number_of_reviews
13447366,0,58.00,2
5081219,1,45.00,14
4920962,1,65.00,8
17469399,1,120.00,0
2267935,1,45.00,16
14349528,0,110.00,0
12818841,1,100.00,0
17786835,0,90.00,0
2032373,1,60.00,3
3297329,1,80.00,0
4886253,1,195.00,0
4945244,1,50.00,1
5625857,0,60.00,1
6937859,1,40.00,0
16810885,3,75.00,0
7908791,1,90.00,0
17244587,1,55.00,0
9255364,0,65.00,0
11521022,0,70.00,0
12883172,0,31.00,2
13968046,1,50.00,0
2753769,0,56.00,0
1050099,2,125.00,4
14288475,1,47.00,6
1836805,2,180.00,71
16254470,2,95.00,6
5506846,2,99.00,0
7080533,2,149.00,0
5245420,1,80.00,1
15488915,1,95.00,2
11931352,1,50.00,4
921566,4,350.00,1
12417199,1,55.00,0
11671059,3,215.00,0
1186167,1,37.00,2
6035820,1,229.00,0
11671956,1,82.00,1
17632883,2,130.00,1
2993958,1,85.00,9
1055340,1,120.00,6
16712922,1,110.00,1
3556930,1,60.00,0
4676153,1,108.00,9
7882311,3,199.00,0
1901797,1,50.00,10
6293815,2,80.00,2
6826858,0,35.00,0
9582457,1,80.00,2
1452931,1,95.00,5
1328810,1,90.00,22
6948682,1,50.00,10
12859328,1,110.00,3
11945698,1,55.00,5
17282938,0,80.00,0
17581864,1,85.00,0
935732,1,137.00,1
4474683,1,79.00,5
3022394,1,93.00,8
1062970,2,99.00,18
11286591,1,85.00,6
1073469,2,250.00,0
5233669,1,50.00,0
12994429,1,89.00,0
5254304,1,80.00,12
4212652,1,90.00,18
17716466,1,120.00,0
11683762,2,119.00,2
12076979,1,39.00,6
4960792,0,39.00,45
3759305,1,37.00,15
9372963,1,45.00,1
14163672,2,120.00,1
14032602,0,31.00,0
8934621,0,50.00,76
13026461,1,60.00,1
7140619,0,30.00,1
4763612,1,80.00,1
13387834,0,45.00,0
6424449,2,87.00,0
12987660,1,99.00,8
1194313,1,100.00,29
15353936,1,80.00,1
13387858,1,65.00,51
14305419,1,219.00,0
6047894,2,75.00,0
9980070,0,30.00,4
14023695,0,60.00,2
11028710,0,45.00,7
2239904,1,80.00,33
12077311,0,35.00,4
1591667,1,90.00,20
7358845,1,65.00,4
14822991,1,50.00,0
11942588,1,70.00,0
6830782,0,60.00,4
3951014,2,50.00,1
16955122,1,20.00,1
14298750,1,40.00,17
13388229,1,80.00,0
8141561,1,40.00,8
3288762,0,60.00,40
17447686,2,180.00,0
6179381,1,60.00,0
14830125,4,270.00,2
4992753,1,37.00,4
17447798,0,62.00,1
14830187,1,55.00,0
16792455,1,63.00,0
14957450,0,55.00,5
7102914,0,49.00,3
5464517,1,200.00,0
3036444,1,110.00,83
17451693,1,95.00,0
7221077,1,55.00,4
17313642,2,182.00,0
17313721,1,79.00,1
5913690,1,50.00,6
8007627,2,70.00,4
17259860,1,55.00,2
593465,1,115.00,4
13391206,0,129.00,0
17710307,1,90.00,1
16141277,0,41.00,2
13394427,1,56.00,0
16130797,1,70.00,0
5966711,1,125.00,0
802073,2,120.00,2
9981004,1,50.00,7
16625806,1,75.00,12
